Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kalalou-antique-brass-deer-planter-or-drink-tub,Kalalou Antique Brass Deer Planter Or Drink Tub,"<p>Antique Brass Deer Planter Or Drink Tub</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 29"" L x 14.5"" W x 41"" H</li>
<li>SKU: NKC2340</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Wine & Bar Accessories,"Aged Brass, Anitque Brass, Antique, Antique  Metal, Antique Brass, Antique Modern, Kalalou, Kalalou-Wine & Bar Accessories, Outdoor Use",true,Title,Default Title,,,,,NKC2340,0.0,shopify,continue,manual,477.95,,true,true,'841628164671,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NKC2340-1.jpg?v=1609392829,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-iron-dining-chair-rustic,Kalalou Iron Dining Chair - Rustic,"<p>Iron Dining Chair - Rustic</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 20.5"" L x 19"" W x 35"" H</li>
<li>SKU: NJN2087</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Dining Chairs,"Affordable Dining Chair, Antique Rustic, Assembled, Assembled Dining Chairs, Contemporary, Discontinued, furniture-instock, Kalalou, Kalalou-Accent Chairs, KALALOU10_DISCOUNT_10, Metal, Modern, Rustic, Rustic Brown",true,Title,Default Title,,,,,NJN2087,0.0,shopify,continue,manual,355.95,,true,true,'841628164626,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NJN2087-1.jpg?v=1609392827,1,,false,,,,,,,,,,,,,,,,,lb,,6.00,active
kalalou-giant-rustic-iron-and-wood-rolling-shelving-unit,Kalalou Giant Rustic Iron And Wood Rolling Shelving Unit,"<p>Giant Rustic Iron And Wood Rolling Shelving Unit</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 87"" L x 28"" W x 72"" H</li>
<li>SKU: NJN1000</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Shelves & Shelving Units,"Aged Iron, Aged Wood, Antique Iron, Antique Rustic, Assembled, Contemporary, DISCOUNT, Iron, Kalalou, KALALOU10_DISCOUNT_10, Metal, Metal - Iron, Rustic, Wood",true,Title,Default Title,,,,,NJN1000,0.0,shopify,continue,manual,2090.95,,true,true,'723472091351,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NJN1000-1.jpg?v=1609392825,1,,false,,,,,,,,,,,,,,,,,lb,,6.00,active
kalalou-cane-pendant-light-dome,Kalalou Cane Pendant Light - Dome,"<p>Cane Pendant Light - Dome</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 18"" L x 18"" W x 23"" H</li>
<li>SKU: NEP1008</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Pendant Lamps,"1 Light, Bamboo Light Pendant, Bamboo pendant light, Bamboo-Pendant Lamps, kal-light-instock, Kalalou, Kalalou-Pendant Lamps",true,Title,Default Title,,,,,NEP1008,0.0,shopify,continue,manual,197.95,,true,true,'841628164404,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NEP1008-1.jpg?v=1609392822,1,,false,,,,,,,,,,,,,,,,,lb,,1.00,active
kalalou-antique-brass-finish-wall-lamp-with-rattan-shade,Kalalou Antique Brass Finish Wall Lamp With Rattan Shade,"<p>Antique Brass Finish Wall Lamp With Rattan Shade</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 17.5"" L x 14.5"" W x 22"" H</li>
<li>SKU: NEP1003</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Wall Lamps,"Assembled, Kalalou, Metal, Rattan, Rattan Light, Wall Lamps",true,Title,Default Title,,,,,NEP1003,0.0,shopify,continue,manual,171.95,,true,true,'841628164398,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NEP1003-1.jpg?v=1609392820,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-antique-brass-finish-floor-lamp-with-rattan-umbrella-shade,Kalalou Antique Brass Finish Floor Lamp With Rattan Umbrella Shade,"<p>Antique Brass Finish Floor Lamp With Rattan Umbrella Shade</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 29.5"" L x 25.5"" W x 61"" H</li>
<li>SKU: NEP1001</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Floor Lamps,"1 Bulb, Anitque Brass, Antique, Antique  Metal, Antique Brass, Floor Lamps, kal-light-instock, Kalalou, Kalalou-Floor Lamps, Rattan, Rattan Light",true,Title,Default Title,,,,,NEP1001,0.0,shopify,continue,manual,317.95,,true,true,'841628164381,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NEP1001-1.jpg?v=1609392818,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-antique-brass-finish-table-lamp-with-rattan-umbrella-shade,Kalalou Antique Brass Finish Table Lamp With Rattan Umbrella Shade,"<p>Antique Brass Finish Table Lamp With Rattan Umbrella Shade</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 10.5"" L x 14.5"" W x 24.5"" H</li>
<li>SKU: NEP1000</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Table Lamps,"Antique Rustic, Kalalou, Rattan, Rattan Light, Rustic, Rustic Gray, Rustic Iron, umbrella, Umbrella Stand Base",true,Title,Default Title,,,,,NEP1000,0.0,shopify,continue,manual,149.95,,true,true,'841628164374,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NEP1000-1.jpg?v=1609392816,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-set-of-four-two-toned-copper-vases,Kalalou Two Toned Copper Vases (Set Of 4),"<p>Set of Four Two-Toned Copper Vases</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 4"" L x 4.5"" W x 13"" H</li>
<li>SKU: NDE1363</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Vases,"Accent Decor, Decor, Decorations, Decorative, Kalalou, Kalalou-Vases, Set of 4",true,Title,Default Title,,,,,NDE1363,0.0,shopify,continue,manual,117.95,,true,true,'841628164268,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NDE1363-1_1.jpg?v=1609392815,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-antique-brass-planter,Kalalou Antique Brass Planter,"<p>Antique Brass Planter</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 18"" W x 14.5"" H</li>
<li>SKU: NDE1355</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,"Planters, Troughs & Cachepots","Aged Brass, Anitque Brass, Antique, Antique  Metal, Antique Brass, Antiqued Brass, Golden Brown, kal-decor-instock, Kalalou, Kalalou-Planters",true,Title,Default Title,,,,,NDE1355,0.0,shopify,continue,manual,117.95,,true,true,'841628164244,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NDE1355-1.jpg?v=1609392813,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-mercury-glass-taper-holders-set-of-five,Kalalou Mercury Glass Taper Holders - Set Of Five,"<p>Mercury Glass Taper Holders - Set Of Five</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>SKU: NBAN1000X</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Candle Holders,"Candle, Candle Holders, Candle Lights, Candle Stands, DISCOUNT, Glass, Kalalou, KALALOU10_DISCOUNT_10, Set of 5, Tapered",true,Title,Default Title,,,,,NBAN1000X,0.0,shopify,continue,manual,131.95,,true,true,'841628164145,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NBAN1000-1.jpg?v=1609392811,1,,false,,,,,,,,,,,,,,,,,lb,,6.00,active
kalalou-set-of-two-recycled-wood-spinner-trees-with-metal-stars,Kalalou Set Of Two Recycled Wood Spinner Trees With Metal Stars,"<p>Set of Two Recycled Wood Spinner Trees With Metal Stars</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 18"" L x 5"" W x 34.5"" H</li>
<li>SKU: NBA2327</li>
<li>Material: Wood</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Holiday,"Christmas decor, Christmas Deocration, christmas tree, Kalalou, Kalalou-Holiday, Recycled, Recycled Wood, Wooden",true,Title,Default Title,,,,,NBA2327,0.0,shopify,continue,manual,149.95,,true,true,'841628164077,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NBA2327-1.jpg?v=1609392809,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-set-of-three-wood-top-risers-with-stone-bases,Kalalou Set Of Three Wood Top Risers With Stone Bases,"<p>Set Of Three Wood Top Risers With Stone Bases</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 10"" L x 10"" W x 15"" H</li>
<li>SKU: NART1121</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Stands,"Assembled, Contemporary, Kalalou, Metal, Modern, Round, Set of 3, Wooden",true,Title,Default Title,,,,,NART1121,0.0,shopify,continue,manual,197.95,,true,true,'841628164046,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NART1121-1.jpg?v=1609392807,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-set-of-two-iron-lady-pot-heads,Kalalou Set Of Two Iron Lady Pot Heads,"<p>Set of Two Iron Lady Pot Heads</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 26"" L x 20"" W x 71"" H</li>
<li>Material: Metal</li>
<li>SKU: H3919</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Home Accents,"Kalalou, set of 2",true,Title,Default Title,,,,,H3919,0.0,shopify,continue,manual,337.95,,true,true,'841628164022,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/H3919-1.jpg?v=1609392805,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-set-of-three-clay-sea-shells-on-wooden-bases,Kalalou Clay Sea Shells On Wooden Bases (Set Of 3),"<p>Set Of Three Clay Sea Shells on Wooden Bases</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>SKU: H3918</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Holiday,"Base, Kalalou, Kalalou-Holiday, Set of 3, Wooden",true,Title,Default Title,,,,,H3918,0.0,shopify,continue,manual,105.95,,true,true,'841628164015,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/NBR1110-1.jpg?v=1609392803,1,,false,,,,,,,,,,,,,,,,,lb,,3.00,active
kalalou-set-of-three-double-dipped-clay-pots-with-clay-sauciers,Kalalou Set Of Three Double Dipped Clay Pots With Clay Sauciers,"<p>Set Of Three Double Dipped Clay Pots With Clay Sauciers</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 9""x10""t</li>
<li>SKU: H3915</li>
<li>Material: Clay</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,"Outdoor Planters, Troughs & Cachepots","Assembled, Clay, Contemporary, Kalalou, Kalalou-Vases, Modern, Outdoor, Outdoor Planter, Set of 3, Vases",true,Title,Default Title,,,,,H3915,0.0,shopify,continue,manual,149.95,,true,true,'841628163988,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/H3915-1_1.jpg?v=1609392801,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-tall-square-iron-shelving-unit,Kalalou Tall Square Iron Shelving Unit,"<p>Tall Square Iron Shelving Unit</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 68.5"" H</li>
<li>Material: Iron</li>
<li>SKU: H3908</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Shelves & Shelving Units,"3 Shelves, Aged Iron, Antique Iron, Black Iron, Cast Iron, furniture-instock, Iron, Kalalou, Kalalou-Shelves & Shelving Units, Metal - Iron",true,Title,Default Title,,,,,H3908,0.0,shopify,continue,manual,297.95,,true,true,'841628163971,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/H3908-1.jpg?v=1609392799,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-set-of-four-celadon-lenca-vases,Kalalou Set Of Four Celadon Lenca Vases,"<p>Set Of Four Celadon Lenca Vases</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 4"" L x 5.5"" W x 8"" H</li>
<li>SKU: H3892</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Vases,"Assembled, Contemporary, Dark Green, Kalalou, Kalalou-Vases, Set of 4, Vases",true,Title,Default Title,,,,,H3892,0.0,shopify,continue,manual,129.95,,true,true,'841628163919,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/H3892-1.jpg?v=1609392798,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-set-of-3-painted-clay-flower-girl-taper-candle-holders,Kalalou Set Of 3 Painted Clay Flower Girl Taper Candle Holders,"<p>Set of 3 Painted Clay Flower Girl Taper Candle Holders</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 5"" L x 8.5"" W x 13"" H</li>
<li>SKU: H3863</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Candle Holders,"Clay, Flowers, Handpainted, kal-decor-instock, Kalalou, Kalalou-Candle Holders, Menorah Taper Candle Holders, Painted, Set of 3",true,Title,Default Title,,,,,H3863,0.0,shopify,continue,manual,117.95,,true,true,'841628163803,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/H3863-1.jpg?v=1609392796,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-original-large-glass-cylinder-lilac,Kalalou Original Large Glass Cylinder,"<p>Original Large Glass Cylinder</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 19.5"" H</li>
<li>SKU: CV410A, CV410C, CV410D</li>
<li>Color: Lilac, Sky Blue, Smoke</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Candle Holders,"Candle, Candle Holders, Clear Glass, Crystal glass, Cylinder, Kalalou, Round",true,Color,Lilac,,,,,CV410D,0.0,shopify,continue,manual,107.95,,true,true,'841628163346,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410D-1.jpg?v=1609392792,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410D-1.jpg?v=1609392792,lb,,6.00,active
kalalou-original-large-glass-cylinder-lilac,,,,,,,,Sky Blue,,,,,CV410C,0.0,shopify,continue,manual,107.95,,true,true,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410A-1.jpg?v=1609392792,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410C-1.jpg?v=1609392792,lb,,6.00,
kalalou-original-large-glass-cylinder-lilac,,,,,,,,Smoke,,,,,CV410A,0.0,shopify,continue,manual,107.95,,true,true,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410C-1.jpg?v=1609392792,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CV410A-1.jpg?v=1609392792,lb,,6.00,
kalalou-tier-drop-glass-pendant-light-with-metal-cap-2,Kalalou Tier Drop Glass Pendant Light With Metal Cap,"<p>Tier Drop Glass Pendant Light With Metal Cap</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 54"" L x 14.5"" W x 31.5"" H</li>
<li>SKU: CQ7509</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Pendant Lamps,"1 Light, Clear Glass, Decorative Hangings, Hanging, kal-light-instock, Kalalou, Kalalou-Pendant Lamps, Metal - Iron, Pendant Lamps",true,Title,Default Title,,,,,CQ7509,0.0,shopify,continue,manual,197.95,,true,true,'841628163124,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7509-1.jpg?v=1609392787,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-recycled-wood-and-metal-wall-console,Kalalou Recycled Wood And Metal Wall Console,"<p>Recycled Wood And Metal Wall Console</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 54"" L x 14.5"" W x 31.5"" H</li>
<li>Material: Metal and Wood</li>
<li>SKU: CQ7506</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Wall Shelf,"Antique Metal, furniture-instock, Kalalou, Kalalou-Wall Shelf, Metal, Recycled, Recycled Wood, Wall Shelf",true,Title,Default Title,,,,,CQ7506,0.0,shopify,continue,manual,249.95,,true,true,'841628163117,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7506-1.jpg?v=1609392786,1,,false,,,,,,,,,,,,,,,,,lb,,7.00,active
kalalou-glass-and-iron-table-top-lamp-raw-metal,Kalalou Glass And Iron Table Top Lamp - Raw Metal,"<p>Glass And Iron Table Top Lamp - Raw Metal</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 30.5"" H</li>
<li>SKU: CQ7502</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Table Lamps,"Aged Iron, Antique Iron, Kalalou, Metal - Iron, Rustic, Table Lamps",true,Title,Default Title,,,,,CQ7502,0.0,,continue,manual,337.95,,true,true,'841628163100,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7502-1.jpg?v=1609392783,1,,false,,,,,,,,,,,,,,,,,lb,,6.00,active
kalalou-triple-tiered-recycled-wood-metal-demi-lune-shelving-unit,Kalalou Triple Tiered Recycled Wood & Metal Demi Lune Shelving Unit,"<p>Triple Tiered Recycled Wood &amp; Metal Demi Lune Shelving Unit</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 48"" L x 24"" W x 71"" H</li>
<li>SKU: CQ7500</li>
<li>Material: CQ7500</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Shelves & Shelving Units,"3 Shelves, Antique Metal, furniture-instock, Kalalou, Kalalou-Shelves & Shelving Units, Metal, Metal - Iron, Recycled, Recycled Wood, Recycled-Shelves & Shelving Units, shelving units",true,Title,Default Title,,,,,CQ7500,0.0,shopify,continue,manual,717.95,,true,true,'841628163094,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7500-1.jpg?v=1609392781,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
kalalou-double-barrel-wire-mesh-hanging-pendant-light,Kalalou Double Barrel Wire Mesh Hanging Pendant Light,"<p>Double Barrel Wire Mesh Hanging Pendant Light</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions: 13"" H</li>
<li>SKU: CQ7499</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Pendant Lamps,"Decorative & Hangings, Decorative Hanging, Decorative Wall Hangings, Hanging, Hanging Planters, kal-light-instock, Kalalou, Kalalou-Pendant Lamps, Wire",true,Title,Default Title,,,,,CQ7499,0.0,shopify,continue,manual,277.95,,true,true,'841628163087,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7499-1.jpg?v=1609392779,1,,false,,,,,,,,,,,,,,,,,lb,,4.00,active
kalalou-rolling-recycled-wood-and-metal-two-tiered-shelving-unit,Kalalou Rolling Recycled Wood And Metal Two Tiered Shelving Unit,"<p>Rolling Recycled Wood And Metal Two Tiered Shelving Unit</p><ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 18"" L x 18"" W x 41.5"" H</li>
<li>SKU: CQ7498</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Shelves & Shelving Units,"2 Shelves, Aged Metal, Antique Metal, furniture-instock, Kalalou, Kalalou-Shelves & Shelving Units, Recycled, Recycled Wood, Rolling, Wooden",true,Title,Default Title,,,,,CQ7498,0.0,shopify,continue,manual,197.95,,true,true,'841628163070,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7498-1.jpg?v=1609392777,1,,false,,,,,,,,,,,,,,,,,lb,,7.00,active
kalalou-wall-sconce-light-with-recycled-wood-and-iron-shelf,Kalalou Wall Sconce Light With Recycled Wood And Iron Shelf,"<p>Wall Sconce Light With Recycled Wood And Iron Shelf</p>
<ul id=""cbp-ntaccordion"" class=""cbp-ntaccordion"">
<li>
<h3 class=""cbp-nttrigger"">Product Description</h3>
<div class=""cbp-ntcontent"">
<ul class=""inner_con"">
<li>Product Dimensions : 36.5"" L x 6"" W x 17"" H</li>
<li>SKU: CQ7497</li>
<li>Material: Wood and Iron</li>
<li>Brand: Kalalou</li>
</ul>
</div>
</li>
<li>
<div class=""split_description""></div>
</li>
</ul>",Kalalou,Wall Shelf,"Decorative Shelving, furniture-instock, Iron, Kalalou, Kalalou-Wall Shelf, Metal - Iron, Recycled, Recycled Wood, Wooden",true,Title,Default Title,,,,,CQ7497,0.0,shopify,continue,manual,257.95,,true,true,'841628163063,https://cdn.shopify.com/s/files/1/0480/4175/4779/products/CQ7497-1.jpg?v=1609392775,1,,false,,,,,,,,,,,,,,,,,lb,,8.00,active
